country,date,location,cause_of_death
Belize,2012-11-25,"Ladyville, Belize",Homicide
Belize,2009-12-01,"Mopan River,Cayo District, Belize",Drowning
Belize,2015-05-04,"Placencia Village, Stann Creek District",Drowning
Belize,2016-03-14,Punta Gorda,Other Accident
Belize,2011-04-28,"Punta Gorda Town, Belize",Suicide
Belize,2014-05-27,San Pedro,Suicide
Belize,2015-10-23,San Pedro,Homicide
Belize,2015-12-26,San Pedro,Veh. Accid-Auto
Belize,2016-02-01,San Pedro,Drowning
Belize,2010-02-26,"San Pedro Town, Belize",Air Accident
Belize,2010-02-26,"San Pedro Town, Belize",Air Accident
Belize,2010-02-26,"San Pedro Town, Belize",Air Accident
Belize,2010-02-26,"San Pedro Town, Belize",Air Accident
Belize,2011-01-18,"San Pedro Town, Belize",Suicide
Belize,2011-04-27,"San Pedro Town, Belize",Suicide
Belize,2012-10-21,"San Pedro Town, Belize",Drowning
Belize,2015-08-10,"San Pedro Town, San Pedro",Drowning
Belize,2012-04-03,"San Pedro, Belize",Drowning
Belize,2012-05-23,"San Pedro, Belize",Suicide
Belize,2011-01-03,"South Water Caye, Stann Creek, Belize",Maritime Accident
Belize,2012-07-27,"Stann Creek, Belize",Suicide
Benin,2013-04-15,"Cotonou, Benin",Other Accident
Benin,2014-10-05,"Togbin plage,Cotonou",Drowning
Bermuda,2015-05-20,Paget,Drowning
Bermuda,2015-09-16,Bermuda,Drowning
Bermuda,2014-05-22,Paget,Veh. Accid-Motorcy.
Bermuda,2014-09-18,Paget,Drowning
Bermuda,2015-01-05,Paget,Veh. Accid-Motorcy.
Bermuda,2009-11-17,"Paget, Bermuda",Veh. Accid-Motorcy.
Bermuda,2011-05-08,"Paget, Bermuda",Veh. Accid-Other
Bermuda,2011-09-18,"Paget, Bermuda",Drowning
Bermuda,2011-10-25,"Paget, Bermuda",Veh. Accid-Motorcy.
Bermuda,2011-10-25,"Paget, Bermuda",Drowning
Bermuda,2012-02-05,"Paget, Bermuda",Vehicle Accident - Motorcycle
Bermuda,2012-07-07,"Paget, Bermuda",Vehicle Accident - Motorcycle
Bermuda,2012-08-05,"Paget, Bermuda",Vehicle Accident - Pedestrian
Bermuda,2013-08-07,"Paget, Bermuda",Veh. Accid-Motorcy.
Bermuda,2013-12-11,"Paget, Bermuda",Drowning
Bolivia,2009-10-21,"Cochabamba, Bolivia",Suicide
Bolivia,2009-12-11,"Cochabamba, Bolivia",Other Accident
Bolivia,2011-01-24,"Cochabamba, Bolivia",Other Accident-
Bolivia,2015-08-03,La Paz,Veh. Accid-Auto
Bolivia,2015-11-05,La Paz,Other Accident
Bolivia,2015-11-05,La Paz,Other Accident
Bolivia,2011-04-10,"Obrajes, La Paz, Bolivia",Other Accident
Bolivia,2013-01-07,"Oruro, Bolivia",Veh. Accid-Auto
Bolivia,2013-10-09,"Oruro, Bolivia",Veh. Accid-Bus
Bolivia,2010-09-26,Santa Cruz,Other Accident
Bolivia,2013-04-24,"Sucre, Bolivia",Other Accident
Bolivia,2015-01-15,"Tuna, Chiquitos, Santa Cruz",Veh. Accid-Auto
Bosnia-Herzegovina,2013-02-05,"Prijedor, Bosnia",Drowning
Bosnia-Herzegovina,2015-06-16,Sarajevo,Suicide
Bosnia-Herzegovina,2010-07-04,"Sarajevo, Bosnia-Herzegovina",Veh. Accid-Motorcy.
Bosnia-Herzegovina,2012-02-01,"Sarajevo, Bosnia-Herzegovina",Suicide
Bosnia-Herzegovina,2013-08-15,"Sarajevo, Bosnia-Herzegovina",Veh. Accid-Auto
Bosnia-Herzegovina,2010-06-26,"Sokolac, Bosnia - Herzegovina",Veh. Accid-Auto
Bosnia-Herzegovina,2012-06-19,"Zivince, Bosnia-Herzegovina",Homicide
Botswana,2015-03-11,"Disaneng Ward, Maun, Ngamiland District",Suicide
Brazil,2016-02-17,Anapolis,Veh. Accid-Motorcy.
Brazil,2014-07-30,"Araquari,Santa Catarina",Veh. Accid-Auto
Brazil,2014-11-15,"Arcado, Bahia",Homicide
Brazil,2013-09-02,"Brasilia, Brazil",Drowning
Brazil,2014-07-17,"Campo Grande,Rio De Janeiro",Homicide
Brazil,2013-11-09,"Canavieiras Region, Brazil",Suicide
Brazil,2014-10-28,"Canoas,Rio Grande Do Sul",Veh. Accid-Auto
Brazil,2013-04-13,"Ceara, Brazil",Drowning
Brazil,2010-12-31,"Corbelia, PR, Brazil",Veh. Accid-Auto
Brazil,2015-01-21,"Cumbuco, Caucaia Ceara",Drowning
Brazil,2012-09-09,"Foz do Iguacu, Parana, Brazil",Vehicle Accident - Pedestrian
Brazil,2015-07-14,"Goiania, Goias",Drowning
Brazil,2015-10-18,Governador Valadares,Homicide
Brazil,2015-03-25,"Governador Valadares, Minas Gerais",Other Accident
Brazil,2015-08-30,"Guaruja, Sao Paulo",Drowning
Brazil,2011-11-10,"Igarassu, Pernambuco, Brazil",Other Accident
Brazil,2011-04-06,"Inconfidentes, MG, Brazil",Air Accident
Brazil,2013-07-15,"Itacare, Buenos Aires, Brazil",Suicide
Brazil,2009-10-20,"Jijoca de Jericoacoara,Ceara, Brazil",Drowning
Brazil,2012-03-30,"Juiz De Fora, Minas Gerais, Brazil",Suicide
Brazil,2014-07-08,"Jutai,Amazonas",Suicide
Brazil,2014-09-01,Lauro De Freitas,Homicide
Brazil,2016-05-28,Manaus,Suicide
Brazil,2009-12-26,"Manaus,Amazonas, Brazil",Other Accident
Brazil,2013-07-16,"Nova Iguacu, Rio de Janeiro, Brazil",Veh. Accid-Auto
Brazil,2011-04-25,"Nova Lima, MG, Brazil",Drowning
Brazil,2013-08-25,"Nova Lima, Minas Gerais, Brazil",Veh. Accid-Auto
Brazil,2013-11-23,"Paracuru, Brazil",Homicide
Brazil,2014-07-02,Rio De Janeiro,Veh. Accid-Auto
Brazil,2015-04-21,Rio De Janeiro,Veh. Accid-Motorcy.
Brazil,2010-07-12,"Rio De Janeiro, Brazil",Suicide
Brazil,2010-10-16,"Rio De Janeiro, Brazil",Suicide
Brazil,2010-12-21,"Rio De Janeiro, Brazil",Other Accident
Brazil,2010-12-23,"Rio De Janeiro, Brazil",Drug-Related
Brazil,2011-01-04,"Rio De Janeiro, Brazil",Suicide
Brazil,2011-03-25,"Rio De Janeiro, Brazil",Veh. Accid-Auto
Brazil,2013-01-13,"Rio De Janeiro, Brazil",Suicide
Brazil,2013-02-20,"Rio De Janeiro, Brazil",Homicide
Brazil,2013-04-11,"Rio De Janeiro, Brazil",Suicide
Brazil,2011-04-17,"Rio De Janeiro, RJ, Brazil",Drowning
Brazil,2010-05-17,"Rio De Janeiro,Brazil",Maritime Accident
Brazil,2009-12-11,"Rio De Janeiro,Rio De Janeiro, Brazil",Suicide
Brazil,2016-02-14,Santa Catarina,Suicide
Brazil,2010-12-06,"Santa Catarina, Brazil",Drug-Related
Brazil,2012-11-21,"Santos, Sao Paulo, Brazil",Suicide
Brazil,2014-08-13,"Santos,Sao Paulo",Air Accident
Brazil,2015-10-21,Sao Gabriel Da Cachoeira,Maritime Accident
Brazil,2010-04-05,"Sao Luis,Maranhao, Brazil",Drug-Related
Brazil,2015-01-10,Sao Paulo,Suicide
Brazil,2015-01-29,Sao Paulo,Homicide
Brazil,2016-06-22,Sao Paulo,Veh. Accid-Auto
Brazil,2016-06-24,Sao Paulo,Suicide
Brazil,2010-03-05,"Sao Paulo, Brazil",Veh. Accid-Auto
Brazil,2010-07-11,"Sao Paulo, Brazil",Disaster
Brazil,2012-07-05,"Sao Paulo, Brazil",Suicide
Brazil,2011-03-20,"Sao Paulo, Sao Paulo, Brazil",Suicide
Brazil,2014-07-18,"Tijuca,Rio De Janeiro",Other Accident
Brazil,2012-08-23,"Uberlandia, Minas Gerais, Brazil",Homicide
British Virgin Islands,2016-01-01,Road Town,Drowning
British Virgin Islands,2016-02-07,St. John,Other Accident
British Virgin Islands,2012-12-10,"Tortola, British Virgin Islands",Drowning
Bulgaria,2015-06-06,"ANEVO, PLOVDIV",Other Accident
Bulgaria,2015-03-08,Blagoevgrad Natural,Disaster
Bulgaria,2013-07-11,"Blagoevgrad, Bulgaria",Veh. Accid-Auto
Bulgaria,2014-05-28,Burgas,Other Accident
Bulgaria,2013-07-13,"Plovdiv, Bulgaria",Veh. Accid-Pedestr.
Bulgaria,2015-01-20,SUSHITSA VILLAGE,Veh. Accid-Auto
Bulgaria,2013-08-17,"Tsarevo, Bulgaria",Drowning
Bulgaria,2015-03-19,Veliko Turnovo,Suicide
Burkina Faso,2016-01-15,Ouagadougou,Terrorist Action
Cabo Verde (formerly Cape Verde),2013-11-14,"Cha de Sousa, Brava, Cabo Verde",Homicide
Cabo Verde (formerly Cape Verde),2015-01-31,"Praia, Santiago",Homicide
Cambodia,2014-04-17,"Daun Penh,Phnom Penh",Drug-Related
Cambodia,2009-12-19,"Duan Penh District,Phnom Penh, Cambodia",Drug-Related
Cambodia,2014-01-10,"Khan Chamkarmorn,Phnom Penh",Drug-Related
Cambodia,2010-02-03,"Banteay Meanchey, Cambodia",Veh. Accid-Auto
Cambodia,2010-08-02,"Battambang, Cambodia",Veh. Accid-Auto
Cambodia,2011-05-03,"Daun Penh, Phnom Penh, Cambodia",Drug-Related
Cambodia,2014-05-15,"Daun Penh,Phnom Penh",Drug-Related
Cambodia,2011-08-28,"Kampot District, Cambodia",Suicide
Cambodia,2013-07-02,"Khan Chamkarmorn, Phnom Penh, Cambodia",Drug-Related
Cambodia,2014-12-07,"Khan Daun Penh,Phnom Penh",Drug-Related
Cambodia,2014-07-09,"Khan Porsenchey,Phnom Penh",Homicide
Cambodia,2013-09-30,"Koh Rong District, Preah Sihanouk, Cambodia",Homicide
Cambodia,2015-04-30,Kratie,Veh. Accid-Auto
Cambodia,2010-04-26,"Penh,Phnom Penh, Cambodia",Suicide
Cambodia,2014-05-02,Phnom Penh,Drug-Related
Cambodia,2014-08-31,Phnom Penh,Suicide
Cambodia,2015-08-07,Phnom Penh,Veh. Accid-Motorcy.
Cambodia,2015-09-05,Phnom Penh,Veh. Accid-Motorcy.
Cambodia,2015-10-05,Phnom Penh,Suicide
Cambodia,2016-01-25,Phnom Penh,Suicide
Cambodia,2016-04-07,Phnom Penh,Drug-Related
Cambodia,2016-04-11,Phnom Penh,Drug-Related
Cambodia,2016-06-10,Phnom Penh,Drug-Related
Cambodia,2009-10-22,"Phnom Penh, Cambodia",Drug-Related
Cambodia,2010-07-14,"Phnom Penh, Cambodia",Drug-Related
Cambodia,2012-04-10,"Phnom Penh, Cambodia",Drug-Related
Cambodia,2012-09-20,"Phnom Penh, Cambodia",Drowning
Cambodia,2012-10-12,"Phnom Penh, Cambodia",Other Accident
Cambodia,2013-02-07,"Phnom Penh, Cambodia",Suicide
Cambodia,2013-03-28,"Phnom Penh, Cambodia",Drug-Related
Cambodia,2013-06-25,"Preah Sihanouk, Cambodia",Veh. Accid-Motorcy.
Cambodia,2014-03-04,"Preynop District,Preah Sihanouk",Suicide
Cambodia,2015-04-17,"Sangkat Phneat, Sereysophorn, Banteay Meanchey",Veh. Accid-Auto
Cambodia,2015-03-04,"Siem Pang District, Stung Treng",Veh. Accid-Auto
Cambodia,2016-05-29,Siem Reap,Veh. Accid-Pedestr.
Cambodia,2013-06-08,"Siem Reap, Cambodia",Suicide
Cambodia,2015-07-16,Sihanouk Ville,Drowning
Cambodia,2016-01-15,Sihanoukville,Suicide
Cambodia,2016-05-13,Sihanoukville,Suicide
Cambodia,2011-09-09,"Sihanoukville, Cambodia",Drug-Related
Cambodia,2013-05-15,"Sihanoukville, Cambodia",Veh. Accid-Auto
Cambodia,2010-05-13,"Sihanoukville,Sihanoukville, Cambodia",Suicide
Cambodia,2012-11-01,"Takeo, Cambodia",Suicide
Cameroon,2012-08-14,"Bamenda, Cameroon",Homicide
Cameroon,2011-12-18,"Douala, Littoral Region, Cameroon",Drowning
Cameroon,2014-03-28,"Kumba,South West Region",Veh. Accid-Auto
Cameroon,2010-12-23,"Littoral Region, Cameroon",Homicide
Cameroon,2011-10-31,"Yaounde, Cameroon",Drowning
Canada,2015-12-28,108 Mile Ranch,Veh. Accid-Auto
Canada,2015-11-17,Alberta,Veh. Accid-Auto
Canada,2015-12-22,Alberta,Suicide
Canada,2013-05-10,"Alberta, Canada",Suicide
Canada,2013-06-07,"Alberta, Canada",Veh. Accid-Auto
Canada,2013-09-09,"Alberta, Canada",Other Accident
Canada,2015-11-24,BRAMPTON,Suicide
Canada,2014-09-02,"Baie Comeau,Quebec",Air Accident
Canada,2016-01-14,Bellevue,Veh. Accid-Auto
Canada,2012-03-21,"Bonnington Mt., British Columbia, Canada",Other Accident
Canada,2011-07-20,"Boswell, British Columbia, Canada",Other Accident
Canada,2010-06-19,"British Columbia, Canada",Veh. Accid-Auto
Canada,2010-06-19,"British Columbia, Canada",Veh. Accid-Auto
Canada,2011-07-22,"British Columbia, Canada",Veh. Accid-Auto
Canada,2011-07-22,"British Columbia, Canada",Veh. Accid-Auto
Canada,2011-07-22,"British Columbia, Canada",Veh. Accid-Auto
Canada,2011-07-22,"British Columbia, Canada",Veh. Accid-Auto
Canada,2013-01-06,"British Columbia, Canada",Veh. Accid-Auto
Canada,2013-01-07,"British Columbia, Canada",Other Accident
Canada,2013-01-12,"British Columbia, Canada",Homicide
Canada,2013-03-25,"British Columbia, Canada",Other Accident
Canada,2013-04-13,"British Columbia, Canada",Air Accident
Canada,2013-06-10,"British Columbia, Canada",Other Accident
Canada,2013-07-07,"British Columbia, Canada",Veh. Accid- Other
Canada,2013-08-20,"British Columbia, Canada",Drowning
Canada,2013-11-22,"British Columbia, Canada",Veh. Accid-Auto
Canada,2014-07-06,"Calgary, Alberta",Drowning
Canada,2011-02-24,"Calgary, Alberta, Canada",Suicide
Canada,2011-04-01,"Calgary, Alberta, Canada",Other Accident
Canada,2011-07-18,"Calgary, Alberta, Canada",Veh. Accid-Motorcy.
Canada,2012-06-01,"Calgary, Alberta, Canada",Vehicle Accident - Auto
Canada,2014-04-12,"Calgary,Alberta",Other Accident
Canada,2014-04-18,"Calgary,Alberta",Other Accident
Canada,2010-11-07,Canada,Suicide
Canada,2015-07-27,Dawson City,Veh. Accid-Motorcy.
Canada,2011-09-20,"Englehart,Ontario, Canada",Drowning
Canada,2014-03-07,"FT.Vermilion, Alberta",Other Accident
Canada,2010-08-28,"Gananoque, Ontario, Canada",Drowning
Canada,2012-01-06,"Golden, British Columbia, Canada",Other Accident
Canada,2015-08-26,Hamilton,Veh. Accid-Auto
Canada,2013-06-20,"Highway 101, Canada",Veh. Accid-Auto
Canada,2013-02-19,"Highway 3, Canada",Veh. Accid-Other
Canada,2014-05-26,"Houston, British Columbia",Other Accident
Canada,2012-09-26,"Kenora, Ontario, Canada",Drowning
Canada,2013-10-25,"Kingston, Ontario, Canada",Suicide
Canada,2015-06-18,"Lac La Biche, Alberta",Veh. Accid-Auto
Canada,2010-08-19,"London, Ontario, Canada",Veh. Accid-Motorcy.
Canada,2010-10-20,"Mississauga, Ontario, Canada",Veh. Accid-Auto
Canada,2016-04-22,Montreal,Drowning
Canada,2009-10-09,"Montreal, Canada",Drowning
Canada,2010-06-01,"Montreal, Canada",Suicide
Canada,2015-06-13,"Montreal, Quebec",Suicide
Canada,2010-07-09,"Montreal, Quebec, Canada",Drug-Related
Canada,2012-09-01,"Montreal, Quebec, Canada",Suicide
Canada,2012-09-23,"Montreal, Quebec, Canada",Other Accident
Canada,2013-07-04,"Montreal, Quebec, Canada",Suicide
Canada,2012-05-04,"Morell, Prince Edward Island, Canada",Other Accident
Canada,2012-08-13,"Naughton, Ontario, Canada",Drowning
Canada,2015-07-24,New Westminster,Other Accident
Canada,2014-09-27,"Niagra Falls, Ontaria",Suicide
Canada,2014-10-27,Ontario,Other Accident
Canada,2010-07-11,"Ontario, Canada",Veh. Accid-Motorcy.
Canada,2010-08-14,"Ontario, Canada",Veh. Accid-Auto
Canada,2010-10-07,"Ontario, Canada",Veh. Accid-Auto
Canada,2011-05-25,"Ontario, Canada",Drowning
Canada,2011-08-16,"Ontario, Canada",Veh. Accid-Other
Canada,2011-08-29,"Ontario, Canada",Air Accident
Canada,2013-09-05,"Ontario, Canada",Other Accident
Canada,2014-07-06,"Otonabee-South Monaghan,Ontario",Drowning
Canada,2016-03-02,Quebec City,Other Accident
Canada,2010-07-28,"Quebec, Canada",Veh. Accid-Other
Canada,2014-07-22,"Rainy River, Ontario",Other Accident
Canada,2015-12-30,Regina,Suicide
Canada,2014-07-24,"Richmond,British Columbia",Suicide
Canada,2015-01-30,"Rossland, BC",Veh. Accid-Motorcy.
Canada,2015-04-21,"Saanich, British Columbia",Homicide
Canada,2009-11-29,"Saturna Island,British Columbia, Canada",Air Accident
Canada,2010-07-11,"Savary Island,British Columbia, Canada",Other Accident
Canada,2013-10-11,"Snake Island, Near Nanaimo, BC, Canada",Maritime Accident
Canada,2013-10-11,"Snake Island, Near Nanaimo, BC, Canada",Maritime Accident
Canada,2012-09-02,"Stephenville, Newfoundland, Canada",Drowning
Canada,2015-05-08,"Surrey, BC",Air Accident
Canada,2012-10-16,"Surrey, British Columbia, Canada",Suicide
Canada,2014-07-14,"Sydeny,Nova Scotia",Veh. Accid-Bus
Canada,2010-03-21,"Thousand Islands, Ontario, Canada",Suicide
Canada,2015-07-06,Toronto,Suicide
Canada,2015-08-06,Toronto,Suicide
Canada,2016-06-26,Toronto,Drowning
Canada,2014-05-24,"Toronto, Ontario",Veh. Accid-Train
Canada,2014-11-21,"Toronto, Ontario",Veh. Accid-Pedestr.
Canada,2015-04-24,"Toronto, Ontario",Suicide
Canada,2010-07-03,"Toronto, Ontario, Canada",Drowning
Canada,2011-02-17,"Toronto, Ontario, Canada",Suicide
Canada,2014-08-26,"Toronto,Ontario",Drug-Related
Canada,2011-07-04,"Toronto,Ontario, Canada",Suicide
Canada,2015-09-01,Vancouve,Suicide
Canada,2015-10-12,Vancouver,Suicide
Canada,2016-01-20,Vancouver,Drug-Related
Canada,2011-02-04,"Vancouver,BC,Canada",Other Accident
Canada,2015-09-10,Westlock,Veh. Accid-Motorcy.
Canada,2014-05-30,"Whistler,British Columbia",Other Accident
Canada,2016-02-07,Winnipeg,Suicide
Canada,2015-08-07,Yarmouth,Suicide
Canada,2013-02-04,"Yukon, Canada",Other Accident
Cayman Islands,2016-03-16,Cayman Brac,Drowning
Cayman Islands,2016-01-20,George Town,Drowning
Cayman Islands,2016-01-26,George Town,Drowning
Cayman Islands,2016-03-24,George Town,Drowning
Cayman Islands,2016-04-07,George Town,Drowning
Cayman Islands,2016-06-01,George Town,Drowning
Cayman Islands,2014-08-22,"George Town,Grand Cayman",Suicide
Cayman Islands,2016-05-27,Geroge Town,Drowning
Cayman Islands,2014-10-27,Grand Cayman,Homicide
Chile,2011-01-11,"Calama, Chile",Veh. Accid-Motorcy.
Chile,2013-01-09,"Coyhaique, Chile",Drowning
Chile,2011-11-15,"Puerto Varas, Chile",Drowning
Chile,2014-12-09,San Fernando,Veh. Accid-Auto
Chile,2015-06-16,Santa Cruz,Suicide
Chile,2014-09-20,Santiago,Veh. Accid-Other
Chile,2011-07-19,"Santiago, Chile",Other Accident
Chile,2012-10-28,"Santiago, Chile",Other Accident
Chile,2014-12-23,"Santiago, Santiago",Veh. Accid-Motorcy.
Chile,2014-09-05,Temuco,Homicide
China,2015-01-08,"Gaoxin District, Zhuhai,Guangdong",Veh. Accid-Motorcy.
China,2013-10-28,"Bailang Xian, Shigatse, Tibet, China",Veh. Accid-Bus
China,2013-10-28,"Bailang Xian, Shigatse, Tibet, China",Veh. Accid-Bus
China,2013-10-28,"Bailang Xian, Shigatse, Tibet, China",Veh. Accid-Bus
China,2011-11-18,"Baise, Guangxi, China",Veh. Accid-Auto
China,2013-08-16,"Baiyun District, Guangzhou, Guangdong, China",Other Accident
China,2014-01-23,"BangBu, Anhui",Suicide
China,2013-09-28,"Bao An District, Shenzhen, Guangdong, China",Other Accident
China,2015-05-06,Beijing,Veh. Accid-Motorcy.
China,2015-11-10,Beijing,Veh. Accid-Auto
China,2009-10-31,"Beijing, China",Other Accident
China,2009-12-16,"Beijing, China",Drug-Related
China,2011-07-08,"Beijing, China",Veh. Accid-Auto
China,2012-07-11,"Beijing, China",Homicide
China,2012-11-21,"Benxi, Liaoning, China",Vehicle Accident - Auto
China,2012-02-26,"Changchun, Jilin, China",Suicide
China,2010-11-12,"Changle, Fujian, China",Veh. Accid-Auto
China,2011-04-21,"Changle, Fujian, China",Veh. Accid-Pedestr.
China,2011-01-05,"Changzhou, China",Veh. Accid-Auto
China,2013-07-17,"Chaoyang Joy City, Beijing, China",Homicide
China,2014-08-18,"Dali, Yunnan",Other Accident
China,2013-09-08,"Dali, Yunnan, China",Veh. Accid-Bus
China,2014-05-26,"Dalian, Liaoning",Suicide
China,2012-06-25,"Dalian, Liaoning, China",Other Accident
China,2013-07-22,"Daoli District, Harbin, Heilongjiang, China",Suicide
China,2014-05-21,"Deqin, Yunnan",Veh. Accid-Auto
China,2009-12-02,"Dongguan,Guangdong, China",Suicide
China,2013-09-18,"Donghu District, Nanchang, Jiangxi, China",Suicide
China,2010-04-17,"Fuzhou, Fujian, China",Veh. Accid-Auto
China,2012-03-24,"Fuzhou, Fujian, China",Homicide
China,2012-05-30,"Fuzhou, Fujian, China",Suicide
China,2013-01-07,"Fuzhou, Fujian, China",Drowning
China,2015-08-10,"Fuzhou,Fujian",Suicide
China,2016-02-26,Guangzhou,Suicide
China,2012-05-13,"Guangzhou, China",Vehicle Accident - Auto
China,2012-10-28,"Guangzhou, China",Drowning
China,2014-09-29,"Guangzhou,Guangdong",Veh. Accid-Motorcy.
China,2015-04-01,"Guangzhou,Guangdong",Drowning
China,2009-10-14,"Guangzhou,Guangdong, China",Suicide
China,2010-02-05,"Guangzhou,Guangdong, China",Disaster
China,2011-01-18,"Haikou, Hainan, China",Veh. Accid-Auto
China,2012-03-02,"Hangzhou, Zhejiang, China",Suicide
China,2013-04-29,"Hanshou County, Hanan, China",Veh. Accid-Bus
China,2014-02-04,"High Way, Ningbo",Veh. Accid-Auto
China,2009-11-13,"Huijing Xin Cheng,Guangzhou,Guangdong, China",Drowning
China,2012-09-29,"Jiangmen, Guangdong, China",Other Accident
China,2009-10-23,"Jiaxing,Zhejiang, China",Veh. Accid-Bus
China,2013-01-17,"Jinghong,Yunnan, China",Other Accident
China,2015-12-30,"Kaiping,Guangdong",Drowning
China,2013-03-27,"Lian Yun Gang, Jiangsu, China",Air Accident
China,2012-08-10,"Lianjiang, Fujian, China",Other Accident
China,2010-12-16,"Luojiang, Sichuan, China",Veh. Accid-Other
China,2013-10-25,"Mawei District, Fuzhou, Fujian, China",Other Accident
China,2012-02-05,"Nanjing, China",Suicide
China,2013-08-29,"Nanshan District, Guangzhou, Guangdong, China",Veh. Accid-Auto
China,2015-10-20,"Ningbo,Zhejiang",Veh. Accid-Auto
China,2012-09-01,"Pingyao, Shanxi, China",Other Accident
China,2015-07-16,"Qingdao, Shandong",Suicide
China,2012-05-03,"Qingdao, Shandong, China",Homicide
China,2013-04-11,"Qingdao, Shandong, China",Suicide
China,2016-05-06,"Qingdao,Shandong",Suicide
China,2011-08-19,"Sanya, Hainan, China",Other Accident
China,2014-03-24,Shanghai,Suicide
China,2015-02-10,Shanghai,Suicide
China,2015-10-02,Shanghai,Suicide
